timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
1896,-99.91,37,0,0,1,3.888,0.0,22.5
1947,-99.81,51,0,0,1,3.238,0.0,32.5
1963,-98.86,16,0,0,1,9.353,0.0,30.6
1984,-98.96,21,0,0,1,7.401,0.0,31.7
2027,-94.17,43,0,0,1,13.651,0.0,135.8
2063,-99.36,36,0,0,1,4.434,0.0,32.6
2148,-98.8,85,0,0,1,3.46,0.0,71.8
2249,-97.38,101,0,0,1,4.378,0.0,108.1
2281,-97.46,32,0,0,1,7.856,0.0,67.1
2323,-98.45,42,0,0,1,4.914,0.0,53.9
2381,-99.86,58,0,0,1,2.883,0.0,35.8
2427,-99.6,46,0,0,1,3.499,0.0,33.7
2498,-90.44,71,0,0,1,14.39,0.0282,242.4
2571,-98.69,73,0,0,1,3.455,0.0,67.1
2652,-95.28,81,0,0,1,7.12,0.0,136.5
2697,-99.18,45,0,0,1,3.919,0.0,41.5
2717,-98.55,20,0,0,1,12.573,0.1,58.2
2737,-98.98,20,0,0,1,7.665,0.0,30.6
2766,-99.26,29,0,0,1,5.133,0.0,30.6
2839,-97.27,73,0,0,1,5.016,0.0,94.4
2889,-93.5,50,0,0,1,12.969,0.0,152.8
2903,-98.53,14,0,0,1,12.026,0.0,35.9
3053,-96.65,150,0,0,1,4.339,0.0,149.7
3072,-97.07,19,0,0,1,14.038,0.0,67.1
3101,-98.06,29,0,0,1,7.162,0.0,53.9
3122,-99.48,21,0,0,1,6.883,0.0,21.5
3153,-98.65,31,0,0,1,6.294,0.0,43.5
3191,-98.85,38,0,0,1,5.104,0.0,43.6
3243,-98.74,52,0,0,1,4.21,0.0,53.9
3326,-100.15,83,0,0,1,2.304,0.0,44.6
3388,-99.05,62,0,0,1,3.442,0.0,53.9
3439,-100.29,51,0,0,1,2.876,0.0,23.1
3471,-98.79,32,0,0,1,5.375,0.0,41.5
3537,-97.77,66,0,0,1,4.722,0.0,80.7
3615,-97.42,78,0,0,1,4.729,0.0,94.4
3673,-96.52,58,0,0,1,7.217,0.0,99.8
3726,-98.77,53,0,0,1,4.234,0.0,53.9
3740,-98.01,14,0,0,1,14.528,0.0,46.0
3832,-98.65,92,0,0,1,5.161,0.0217,97.0
3875,-99.67,43,0,0,1,3.576,0.0,30.6
3917,-99.63,42,0,0,1,3.955,0.0,30.8
3961,-99.49,44,0,0,1,3.738,0.0,34.8
3999,-99.5,38,0,0,1,4.008,0.0,31.0
4037,-97.63,38,0,0,1,7.181,0.0,67.1
4080,-99.06,43,0,0,1,4.297,0.0,42.5
4107,-99.6,27,0,0,1,5.64,0.0,22.5
4134,-97.17,27,0,0,1,10.808,0.0,69.5
4199,-98.85,65,0,0,1,3.769,0.0,59.3
4273,-99.22,74,0,0,1,3.202,0.0,57.3
4387,-97.04,114,0,0,1,4.454,0.0,121.9
4402,-98.06,15,0,0,1,13.403,0.0,45.5
4518,-96.39,116,0,0,1,4.708,0.0,135.8
4627,-95.3,109,0,0,1,5.821,0.0,152.4
4644,-98.28,17,0,0,1,11.028,0.0,42.6
4753,-97.46,109,0,0,1,4.3,0.0,111.1
4798,-99.73,45,0,0,1,3.329,0.0,30.6
4817,-97.03,19,0,0,1,17.435,0.0,67.1
4840,-97.88,23,0,0,1,8.96,0.0,53.9
4874,-98.85,34,0,0,1,4.993,0.0,41.5
